date,transactions,total_volume_sold_gallons,total_volume_sold_liters,total_revenue_sales,avg_revenue_sales,min_revenue_sales,max_revenue_sales
2022-10-07,11221,25723.970000000016,97619.469999999987,1759749.1600000008,156.82641119329833,-449.76,11868.12
2022-10-09,347,464.81999999999994,1767.5999999999995,33437.630000000005,96.3620461095101,2.94,622.8
2022-10-10,10074,25986.23000000001,98587.319999999992,1883917.6600000001,187.00790748461381,-1619.82,20520.0
2022-10-11,10476,30019.990000000005,113866.01000000001,2116869.9299999992,202.068530927835,-359.88,94464.0
2022-10-12,10904,43264.88,164010.52000000008,2917869.5000000009,267.59624908290539,-504.0,22364.16
2022-10-13,8369,43535.47,164972.95000000004,3088636.830000001,369.0568562552275,-539.94,54000.0
2022-10-14,11343,23589.450000000012,89542.019999999975,1646656.2599999986,145.16937847130379,-1079.64,10260.0
2022-10-16,4,0.04,0.2,360.0,90.0,90.0,90.0
2022-10-17,9775,23002.490000000009,87286.10000000002,1593587.1199999994,163.02681534526857,-1152.0,14227.2
2022-10-18,10180,21165.840000000026,80343.75999999998,1529980.6699999995,150.29279666011786,-305.76,10796.4
2022-10-19,10517,25841.230000000007,98045.969999999987,1911075.8699999996,181.71302367595331,-917.64,13764.6
2022-10-20,7849,21076.99000000002,79950.359999999971,1591392.3599999994,202.75096955026117,-1061.28,20070.6
2022-10-21,12393,22364.430000000008,84929.48000000004,1637298.8399999996,132.1148099733721,-1237.5,9000.0
2022-10-23,51,62.69,238.57000000000002,7456.1500000000024,146.19901960784316,9.0,659.64
2022-10-24,9470,22724.860000000019,86228.639999999956,1616632.48,170.71092713833156,-237.12,17176.32
2022-10-25,9801,19363.610000000008,73514.859999999986,1463623.7699999993,149.33412610958055,-144.0,14806.8
2022-10-26,10230,26131.819999999996,99145.67,1933160.5599999996,188.96975171065495,-629.76,30780.0
2022-10-27,8450,22952.749999999996,87066.87,1690763.3899999997,200.09034201183434,-287.76,65208.0
2022-10-28,11683,21919.34,83231.53,1529020.9999999998,130.87571685354791,-494.88,10350.0
2022-10-30,104,104.26000000000005,397.10000000000019,9954.630000000001,95.717596153846173,6.2,309.6
2022-10-31,10106,22124.650000000016,83969.680000000066,1659160.1700000004,164.17575400752034,-477.0,31648.32
2022-11-01,10131,21110.650000000005,80131.139999999985,1530267.39,151.04801006810789,-278.88,54675.0
2022-11-02,10018,24111.890000000032,91487.010000000009,1719851.7400000002,171.67615691754838,-237.12,16200.0
2022-11-03,8871,25362.370000000017,96193.350000000035,1810128.2900000003,204.05008341787837,-134.94,19506.0
2022-11-04,11864,24965.970000000019,94764.509999999966,1717319.5300000003,144.75046611598108,-593.76,25740.0
2022-11-06,76,111.48,423.59000000000003,8289.340000000002,109.07026315789473,9.57,557.88
2022-11-07,10064,31163.160000000014,118181.56000000001,2162329.0299999984,214.85781299682043,-9720.0,28188.0
2022-11-08,10415,22846.609999999997,86710.260000000024,1614134.8399999996,154.98174171867498,-387.0,21060.0
2022-11-09,11028,27015.989999999998,102503.09999999996,1920441.8800000004,174.14235400797966,-171.0,16200.0
2022-11-10,7969,19599.850000000006,74361.22000000003,1357786.6300000001,170.38356506462537,-387.0,20070.6
2022-11-11,11791,24542.540000000012,93162.420000000042,1684343.0000000002,142.84988550589429,1.35,15390.0
2022-11-13,167,260.75,990.3900000000001,21145.51999999999,126.61988023952098,9.75,1185.6
2022-11-14,10518,27274.300000000014,103474.79000000004,1906076.5299999993,181.2204344932496,-305.88,13062.72
2022-11-15,11154,24433.220000000005,92731.38,1720038.2499999995,154.20819885242969,-917.64,25650.0
2022-11-16,11428,29609.070000000022,112327.55000000003,2050035.1099999992,179.38704147707395,-967.5,15876.0
2022-11-17,8656,25779.2,97770.590000000026,1774104.9099999997,204.95666705175597,-866.4,17820.0
2022-11-18,13111,27884.7,105840.68000000004,1955601.1799999985,149.15728624818851,-944.64,15390.0
2022-11-20,107,174.36000000000007,662.65,16897.949999999997,157.92476635514015,13.5,2250.0
2022-11-21,11895,28804.700000000015,109298.20000000001,2125807.2000000007,178.71435056746537,-296.88,21708.0
2022-11-22,11930,24648.620000000006,93564.080000000031,1805632.9599999997,151.35230176026826,-629.76,24300.0
2022-11-23,10653,23463.990000000013,89053.010000000024,1708089.1900000004,160.33879564441941,1.43,21870.0
2022-11-24,531,2023.2099999999996,7668.7800000000043,127853.27000000011,240.778286252354,5.25,8393.16
2022-11-25,14805,31335.180000000004,118938.58999999998,2170337.8800000004,146.59492603850052,1.73,21060.0
2022-11-27,78,80.790000000000063,307.64000000000004,8594.8599999999969,110.19051282051281,10.5,609.12
2022-11-28,9911,21807.940000000021,82767.63,1604737.05,161.91474624154975,-405.0,16200.0
2022-11-29,10082,19227.850000000009,73004.39999999998,1417392.9699999997,140.58648780003963,-324.0,32353.92
2022-11-30,9885,22334.220000000019,84760.390000000029,1576202.1300000013,159.4539332321699,-462.0,13824.0
2022-12-01,9454,26024.159999999996,98714.539999999979,2031367.2200000009,214.86854453141521,-899.4,176332.8
2022-12-02,13009,26175.280000000013,99367.06000000007,1877913.74,144.354965024214,-342.0,12595.2
2022-12-04,126,170.75999999999996,649.12,12517.589999999995,99.3459523809524,4.91,2436.48
2022-12-05,11364,31042.880000000016,117757.30999999997,2409943.42,212.0682347764872,-147.6,51955.2
2022-12-06,10997,27075.640000000018,102729.56999999999,2002502.7500000005,182.09536691825036,-305.88,22620.0
2022-12-07,11590,36218.850000000013,137350.74,2625570.5200000014,226.53757722174288,-917.82,17633.28
2022-12-08,9400,27907.500000000022,105839.17000000003,1984565.8999999997,211.12403191489364,-648.0,20160.0
2022-12-09,11834,27858.960000000025,105713.34000000005,1995403.87,168.61617965185064,-233.52,11335.68
2022-12-10,861,1280.8399999999997,4868.3100000000013,139165.06999999998,161.63190476190479,2.99,2520.0
2022-12-11,1,42.79,162.0,5559.84,5559.84,5559.84,5559.84
2022-12-12,10641,28008.879999999997,106258.74000000003,2075208.7100000014,195.02008363875578,-168.0,16070.4
2022-12-13,11281,28594.629999999997,108490.38999999998,2030507.6799999988,179.9935892208137,-2204.16,42282.0
2022-12-14,9207,22657.78000000001,85968.939999999944,1735008.4599999993,188.44449440642987,-414.0,12912.54
2022-12-15,11749,28494.44,108115.20999999999,2065336.0300000005,175.7882398502,-234.0,20070.6
2022-12-16,9557,18864.690000000013,71622.369999999981,1405047.5499999991,147.01763628753793,-418.32,27654.0
2022-12-17,4241,7853.72,29821.749999999978,602470.11000000022,142.05850271162464,1.7,7872.0
2022-12-18,1176,2593.8100000000009,9842.8300000000054,162289.1700000001,138.00099489795917,5.98,6585.6
2022-12-19,12339,29480.230000000003,111870.15999999999,2216799.3799999994,179.6579447280979,-292.32,25764.48
2022-12-20,13063,26380.170000000013,100145.28000000007,2028933.7799999991,155.31912883717374,-674.64,17799.75
2022-12-21,12566,27778.160000000018,105426.73000000004,2150850.9299999992,171.164326754735,-1259.52,18356.4
2022-12-22,9575,22544.53000000001,85552.069999999978,1741897.0599999994,181.92136396866843,-1656.0,13041.6
2022-12-23,1170,2538.3399999999992,9634.4999999999982,170915.41999999995,146.08155555555552,4.29,3822.0
2022-12-26,6600,18837.210000000003,71456.879999999976,1334072.5699999998,202.13220757575755,1.35,42282.0
2022-12-27,18965,36912.090000000011,140146.08000000002,2722392.57,143.54825046137628,-2519.16,17424.0
2022-12-28,12691,25935.660000000018,98455.850000000049,1886654.8900000011,148.6608533606493,-311.94,18000.0
2022-12-29,12013,25800.95000000003,97932.360000000015,1966377.0899999994,163.68742945142762,-288.0,52166.4
2022-12-30,13712,26001.930000000004,98727.749999999971,1767240.85,128.88279244457408,-719.76,9408.0
2023-01-02,272,449.39999999999992,1707.2799999999995,40008.23000000001,147.08908088235302,4.49,1659.84
2023-01-03,10634,25970.400000000012,98543.86,1970620.62,185.31320481474518,-593.76,23900.4
2023-01-04,11682,22825.640000000018,86656.280000000028,1645143.9599999997,140.8272521828454,-399.06,12533.76
2023-01-05,10858,22514.550000000007,85458.449999999939,1578681.3999999992,145.39338736415544,-3498.6,16200.0
2023-01-06,8150,16603.620000000014,63029.369999999995,1151286.8000000003,141.26218404907968,-432.0,29160.0
2023-01-08,6901,11850.210000000003,45011.549999999967,818069.13999999978,118.54356470076803,1.35,10080.0
2023-01-09,9871,24539.830000000013,93106.530000000013,1726702.9899999993,174.92685543511303,-171.0,39124.8
2023-01-10,9035,17681.360000000019,67129.94,1257424.570000001,139.17261427780863,-180.0,12593.28
2023-01-11,9515,21375.800000000014,81117.97000000003,1508471.1699999992,158.53611875985283,-337.5,12600.0
2023-01-12,7482,23328.850000000002,88466.6,1584008.4300000002,211.70922614274261,-663.9,12912.54
2023-01-13,11727,21214.260000000013,80564.74000000002,1523588.93,129.92145732071288,-1133.76,11856.0
2023-01-15,30,36.669999999999995,139.54000000000002,3013.4999999999995,100.45000000000002,24.4,284.76
2023-01-16,9708,23760.340000000015,90152.86,1608974.5700000005,165.7369767202307,1.86,21141.0
2023-01-17,9743,20889.720000000005,79287.84,1393346.3899999994,143.00999589448841,-216.0,35235.0
2023-01-18,10003,22579.87000000001,85687.699999999983,1580026.4500000002,157.95525842247321,-377.64,9652.5
2023-01-19,7412,18199.96,69051.159999999989,1284842.5199999996,173.34626551538051,-252.72,13041.6
2023-01-20,11394,19927.260000000009,75684.770000000048,1431250.3200000003,125.61438651922064,-450.0,13041.6
2023-01-22,13,10.329999999999998,39.5,2179.92,167.68615384615384,44.97,558.0
2023-01-23,9194,20165.470000000016,76532.98000000001,1482645.0599999989,161.26224276702195,-269.76,20070.6
2023-01-24,10056,18028.020000000008,68464.84,1329412.8699999999,132.20096161495621,-324.0,12525.12
2023-01-25,10346,25434.320000000025,96500.059999999969,1753658.3400000003,169.50109607577821,-1170.0,22680.0
2023-01-26,7937,20078.940000000006,76176.719999999987,1413687.8,178.11361975557523,-314.88,15120.0
2023-01-27,11957,21810.030000000021,82817.469999999987,1533242.4299999995,128.22969223049256,-825.0,9720.0
2023-01-29,117,193.99000000000007,737.12000000000012,15173.490000000002,129.68794871794876,14.1,577.2
2023-01-30,9822,23343.560000000005,88577.339999999967,1706730.3300000005,173.76606902871112,-314.88,195624.0
2023-01-31,9250,17089.240000000005,64890.709999999963,1205594.6599999997,130.33455783783782,-238.5,12533.76
2023-02-01,9048,22129.580000000009,83962.309999999969,1541984.1700000004,170.42265362511048,-287.88,10260.0
2023-02-02,7522,19843.470000000012,75274.829999999973,1436457.48,190.9674926881149,-167.52,33472.8
2023-02-03,11051,23548.650000000009,89380.750000000015,1594507.8399999999,144.28629445299072,-477.0,11329.2
2023-02-05,3,11.08,42.0,748.02,249.33999999999997,85.5,419.4
2023-02-06,9817,27337.51,103697.39000000001,1848628.8099999996,188.30893450137515,-275.04,16934.4
2023-02-07,9970,28103.310000000009,106598.80999999995,1772271.2600000007,177.760407221665,-296.88,21141.0
2023-02-08,7202,24017.180000000008,91069.150000000023,1608844.62,223.38858928075533,-714.0,18816.0
2023-02-09,11211,34967.959999999992,132603.54000000007,2368045.879999999,211.22521452145219,-477.0,20070.6
2023-02-10,10328,20865.890000000007,79210.930000000008,1407730.8099999991,136.3023634779241,-314.88,18816.0
2023-02-12,46,56.61999999999999,215.57,13260.849999999999,288.27934782608696,7.74,4497.3
2023-02-13,10181,24217.510000000009,91898.540000000008,1777997.1700000004,174.63875552499761,-172.08,13041.6
2023-02-14,9526,20361.350000000013,77287.179999999935,1405267.6299999997,147.51917174049976,-631.8,8184.96
2023-02-15,9780,22309.730000000007,84658.829999999973,1631267.2899999996,166.79624642126782,-224.88,37155.84
2023-02-16,8129,21759.770000000004,82540.10000000002,1502714.2000000004,184.85843277155874,-575.94,20770.2
2023-02-17,10907,21327.66,80970.37,1506136.7400000002,138.08900155863216,-235.2,9484.8
2023-02-20,9405,20935.240000000013,79450.410000000033,1541746.8499999996,163.92842636895273,-486.0,14904.0
2023-02-21,9415,18561.280000000013,70464.070000000022,1281864.9400000006,136.1513478491768,-230.88,18345.6
2023-02-22,5766,20745.21,78650.02999999997,1333811.6799999992,231.32356573014226,-286.44,20803.92
2023-02-23,11384,31315.360000000008,118781.68000000001,2019903.0599999996,177.43350843288823,-585.36,17100.0
2023-02-24,10572,22741.930000000008,86313.890000000029,1491983.2600000002,141.12592319334084,-247.5,29085.3
2023-02-27,9249,23089.550000000014,87602.599999999962,1677252.3799999997,181.34418639852959,-324.0,20770.2
2023-02-28,8931,18283.090000000004,69401.899999999951,1352406.5400000003,151.42834397044004,-148.56,16284.0
2023-03-01,9019,22389.880000000005,84945.07,1479159.4600000002,164.00481871604393,-540.0,11950.2
2023-03-02,5869,22412.79,84963.939999999973,1493280.51,254.43525472823285,-207.0,28224.0
2023-03-03,12910,26996.269999999993,102471.23000000007,1873947.3299999998,145.15471185127808,-432.0,22680.0
2023-03-06,10415,28680.510000000017,108791.35,1957982.1100000003,187.99636197791642,-474.24,28188.0
2023-03-07,9812,24861.300000000014,94325.9,1662036.3599999994,169.38813289849156,-328.44,24664.5
2023-03-08,10599,31234.289999999997,118462.35000000003,2185497.9600000004,206.1985055193885,-395.88,22680.0
2023-03-09,8171,22690.780000000002,86065.79,1606963.45,196.66668094480477,-287.88,24300.0
2023-03-10,10953,23349.740000000005,88624.090000000055,1615936.2199999995,147.53366383639198,-315.0,22680.0
2023-03-13,10066,23959.930000000004,90915.24000000002,1761889.2899999991,175.03370653685673,-855.6,23976.0
2023-03-14,9145,19388.660000000011,73594.569999999978,1373029.12,150.1398709677419,3.46,24300.0
2023-03-15,9135,21481.610000000019,81509.65,1504238.7699999993,164.66762671045439,-474.24,20250.0
2023-03-16,7670,17759.080000000013,67387.549999999974,1267744.7800000005,165.28615123859208,-288.0,12593.28
2023-03-17,11138,19861.480000000018,75424.37,1384126.330000001,124.27063476387139,-333.0,16200.0
2023-03-20,9294,21016.330000000024,79756.709999999977,1468974.55,158.05622444587914,-274.86,15120.0
2023-03-21,9227,18758.030000000006,71204.439999999959,1242519.4399999997,134.66125934756684,-874.0,28188.0
2023-03-22,10026,24324.670000000013,92290.739999999991,1624332.189999999,162.01198783163781,-899.94,21060.0
2023-03-23,7906,21780.940000000021,82615.920000000013,1484979.6900000002,187.82945737414624,-189.0,24300.0
2023-03-24,11083,23124.400000000009,87772.74000000002,1522830.2400000007,137.40234954434723,-167.96,24300.0
2023-03-26,14,44.71,169.5,2696.76,192.62571428571428,58.5,539.76
2023-03-27,8804,25309.500000000007,95995.46,1661817.7599999991,188.7571285779191,-631.8,58212.0
2023-03-28,10759,21816.330000000009,82817.650000000009,1509925.97,140.34073519843858,-425.16,24300.0
2023-03-29,10423,24787.590000000011,94053.840000000011,1673121.31,160.52204835460049,-450.0,18000.0
2023-03-30,6846,21192.73000000001,80364.750000000015,1411822.4700000004,206.22589395267306,-13.31,24300.0
2023-03-31,12264,23740.300000000014,90132.089999999953,1634653.8299999987,133.28879892367902,-368.88,21060.0
2023-04-03,9916,29897.010000000009,113385.80999999995,2023229.4400000002,204.03685356998795,-161.88,91291.2
2023-04-04,10008,23828.500000000015,90415.760000000053,1608554.0099999998,160.72681954436453,-414.0,23490.0
2023-04-05,10480,29173.190000000002,110654.24000000002,2091737.4399999995,199.59326717557246,-262.2,11029.5
2023-04-06,8577,29991.069999999996,113706.09000000003,2054219.8299999996,239.50330301970385,-261.6,26083.2
2023-04-07,11343,25077.770000000015,95174.67,1703910.0999999992,150.21688265890856,-1085.4,14580.0
2023-04-09,84,75.010000000000019,285.64000000000004,6586.8400000000011,78.414761904761917,7.05,413.88
2023-04-10,10039,24493.690000000024,92932.58000000006,1667023.8000000014,166.05476641099705,-840.0,13041.6
2023-04-11,10627,20045.990000000013,76114.220000000045,1449191.5600000005,136.36883033781882,-450.0,12240.0
2023-04-12,10063,23987.860000000011,91021.38,1636105.05,162.58621186524886,-315.0,15670.2
2023-04-13,8604,20231.330000000016,76770.64,1520432.8600000003,176.71232682473268,-225.0,33472.8
2023-04-14,11739,22163.30000000001,84151.68,1586562.7799999993,135.15314592384365,-1188.48,18450.0
2023-04-17,10012,24066.340000000007,91316.74,1713090.7300000011,171.10374850179795,-207.0,13252.5
2023-04-18,9876,20880.630000000019,79254.889999999927,1394465.2899999993,141.1973764682057,-899.4,23490.0
2023-04-19,8016,17589.239999999998,66753.650000000009,1260108.5799999994,157.19917415169664,-285.48,22620.0
2023-04-20,9448,25226.100000000002,95689.609999999986,1687521.9499999997,178.61155270956817,-135.0,13041.6
2023-04-21,10386,19850.64,75366.739999999976,1339810.16,129.00155594068943,-204.0,7644.0
2023-04-24,9883,26217.810000000009,99457.970000000074,1892382.1000000015,191.47850855003537,-684.0,234748.8
2023-04-25,9786,18040.980000000007,68510.24000000002,1345829.6300000001,137.52601982423869,-4032.0,13609.44
2023-04-26,9921,25910.570000000003,98296.23,1740562.9500000002,175.44228908376164,-2188.8,22915.2
2023-04-27,8118,22266.880000000005,84460.750000000044,1577167.7000000009,194.28032766691294,-477.0,20770.2
2023-04-28,11714,23227.73000000001,88178.84,1585851.570000001,135.38087502134195,-684.0,9021.6
2023-05-01,7578,23708.680000000008,89908.540000000008,1639266.4799999993,216.31914489311163,-233.94,16806.0
2023-05-02,10969,26098.800000000007,99031.420000000042,1680500.8900000004,153.20456650560681,-130.56,18792.0
2023-05-03,11838,37856.400000000016,143553.54000000004,2625538.9800000004,221.7890674100355,-449.7,19701.0
2023-05-04,8616,34188.569999999992,129598.54999999999,2288022.7899999991,265.55510561745581,-468.7,27337.5
